datetime,city,pm25,temperature,humidity,wind_speed,precipitation,industrial_index
2023-01-13 22:00:00,CityA,80.45415404621467,13.52,56.8,1.89,0.015,0.993
2023-01-13 23:00:00,CityA,68.79014370012901,10.86,72.9,1.26,0.033,1.016
2023-01-14 00:00:00,CityA,87.40699199220305,14.38,64.0,2.82,0.072,1.268
2023-01-14 01:00:00,CityA,71.71079774209697,14.64,63.1,2.31,0.096,0.936
2023-01-14 02:00:00,CityA,67.31689367386892,17.15,67.5,4.4,0.494,0.988
2023-01-14 03:00:00,CityA,87.41326321028309,13.69,53.1,0.64,0.053,1.053
2023-01-14 04:00:00,CityA,82.5599226427628,11.84,67.2,2.02,0.03,1.029
2023-01-14 05:00:00,CityA,69.63820135234567,13.77,49.5,2.84,0.048,0.57
2023-01-14 06:00:00,CityA,77.22895331625175,14.58,42.1,2.37,0.008,1.015
2023-01-14 07:00:00,CityA,69.51834933585128,14.66,54.6,3.66,0.045,0.98
2023-01-14 08:00:00,CityA,71.55948392708078,16.42,41.9,3.45,0.129,1.057
2023-01-14 09:00:00,CityA,75.19106392995512,13.51,22.3,1.85,0.067,0.89
2023-01-14 10:00:00,CityA,75.1078980707012,15.32,24.5,3.77,0.106,0.827
2023-01-14 11:00:00,CityA,68.99551381531549,16.69,45.4,1.75,0.032,1.2
2023-01-14 12:00:00,CityA,56.61505703196352,17.78,28.0,2.79,0.248,1.052
2023-01-14 13:00:00,CityA,89.95438215750217,13.61,16.0,3.67,0.092,1.207
2023-01-14 14:00:00,CityA,64.39036925528801,12.82,29.4,1.39,0.221,0.957
2023-01-14 15:00:00,CityA,69.06074482912948,14.14,36.3,2.34,0.101,0.888
2023-01-14 16:00:00,CityA,96.39444616129698,11.63,33.6,3.46,0.045,1.323
2023-01-14 17:00:00,CityA,74.74424892315307,14.08,44.5,1.35,0.003,1.109
2023-01-14 18:00:00,CityA,55.770457576845,14.13,49.1,2.41,0.017,0.926
2023-01-14 19:00:00,CityA,74.3410044331581,14.29,54.4,2.73,0.219,1.235
2023-01-14 20:00:00,CityA,64.75364427644223,14.79,63.6,0.93,0.078,0.775
2023-01-14 21:00:00,CityA,65.34030647222065,12.64,76.7,2.75,0.179,0.64
2023-01-14 22:00:00,CityA,79.80235691847344,13.42,62.4,2.33,0.032,0.906
2023-01-14 23:00:00,CityA,77.17586819266702,15.99,77.0,0.68,0.015,1.415
2023-01-15 00:00:00,CityA,84.10371144614084,9.94,67.7,3.6,0.097,1.392
2023-01-15 01:00:00,CityA,84.06236667414619,12.45,69.1,1.93,0.078,1.051
2023-01-15 02:00:00,CityA,71.54619824684606,17.17,68.1,2.81,0.013,0.922
2023-01-15 03:00:00,CityA,77.00017949150771,16.75,63.1,,0.396,1.225
2023-01-15 04:00:00,CityA,78.22874999582326,11.45,70.1,1.59,0.143,0.869
2023-01-15 05:00:00,CityA,79.11494503928266,10.16,76.9,2.23,0.201,0.989
2023-01-15 06:00:00,CityA,78.93749224555943,16.04,55.2,3.06,0.022,1.018
2023-01-15 07:00:00,CityA,75.4324977807888,14.59,43.7,3.5,0.071,1.131
2023-01-15 08:00:00,CityA,72.08473244907047,14.96,36.9,3.62,0.118,1.19
2023-01-15 09:00:00,CityA,79.9559629878217,13.51,45.0,1.97,0.033,1.191
2023-01-15 10:00:00,CityA,78.00470309923139,16.45,36.8,1.86,0.14,1.086
2023-01-15 11:00:00,CityA,64.27414207074102,17.36,35.4,2.95,0.095,0.995
2023-01-15 12:00:00,CityA,76.2025895331726,14.67,24.0,1.82,0.043,0.971
2023-01-15 13:00:00,CityA,68.04810980544787,14.73,30.9,3.11,0.036,1.0
2023-01-15 14:00:00,CityA,76.31914227105868,16.32,40.2,0.89,0.026,0.847
2023-01-15 15:00:00,CityA,54.13803208924179,13.74,34.6,3.2,0.237,0.947
2023-01-15 16:00:00,CityA,67.9999649326638,16.27,30.1,2.56,0.044,1.055
2023-01-15 17:00:00,CityA,87.3262586208167,15.67,44.9,3.5,0.06,1.36
2023-01-15 18:00:00,CityA,67.3984770274394,15.42,46.1,3.31,0.173,0.805
2023-01-15 19:00:00,CityA,54.01022983706631,17.74,45.9,2.57,0.149,0.995
2023-01-15 20:00:00,CityA,63.87909842894996,13.61,56.7,1.98,0.138,1.03
2023-01-15 21:00:00,CityA,74.75776642643748,15.03,71.8,1.47,0.006,1.165
2023-01-15 22:00:00,CityA,83.1905386882737,13.68,64.9,1.15,0.185,0.836
2023-01-15 23:00:00,CityA,76.98356528996955,13.67,68.0,3.44,0.241,1.078
2023-01-16 00:00:00,CityA,81.95902210104377,15.53,65.3,0.06,0.1,0.973
2023-01-16 01:00:00,CityA,79.45366279317153,13.37,70.9,2.57,0.143,1.018
2023-01-16 02:00:00,CityA,88.37763391673943,13.76,64.8,3.12,0.005,1.241
2023-01-16 03:00:00,CityA,72.30185159409103,14.75,41.5,2.52,0.061,0.89
2023-01-16 04:00:00,CityA,81.23700200962195,13.98,58.8,2.05,0.173,1.29
2023-01-16 05:00:00,CityA,72.7195041025406,15.97,52.2,4.6,0.212,1.134
2023-01-16 06:00:00,CityA,74.6524471967799,11.89,56.5,2.88,0.134,0.82
2023-01-16 07:00:00,CityA,74.41419305252403,12.26,57.2,1.74,0.022,0.934
2023-01-16 08:00:00,CityA,57.69588554158777,13.91,38.7,2.54,0.031,0.8
2023-01-16 09:00:00,CityA,89.64454853275737,12.73,34.1,0.14,0.052,1.483
2023-01-16 10:00:00,CityA,83.69166218902718,14.96,30.6,2.52,0.113,1.109
2023-01-16 11:00:00,CityA,76.78232460827765,13.55,31.6,4.05,0.373,1.135
2023-01-16 12:00:00,CityA,89.2730576988734,14.29,25.4,2.6,0.043,1.31
2023-01-16 13:00:00,CityA,61.97159638907678,12.3,36.0,3.18,0.061,0.68
2023-01-16 14:00:00,CityA,87.57914191014349,14.79,19.5,2.32,0.006,1.332
2023-01-16 15:00:00,CityA,70.00492222310594,15.1,34.2,1.85,0.026,0.925
2023-01-16 16:00:00,CityA,58.86179127645076,17.56,44.5,1.39,0.167,1.049
2023-01-16 17:00:00,CityA,74.74013146105204,18.16,35.5,3.35,0.042,0.953
2023-01-16 18:00:00,CityA,61.912913262704514,16.97,49.4,2.18,0.016,1.03
2023-01-16 19:00:00,CityA,77.15625756711665,14.69,55.5,3.08,0.028,1.405
2023-01-16 20:00:00,CityA,69.12911661570118,14.62,57.1,2.32,0.079,1.275
2023-01-16 21:00:00,CityA,83.56344449232331,14.83,62.5,1.27,0.023,0.914
2023-01-16 22:00:00,CityA,76.86765184970979,11.8,71.0,4.52,0.008,0.727
2023-01-16 23:00:00,CityA,76.28757299278074,15.08,73.7,1.92,0.238,1.085
2023-01-17 00:00:00,CityA,89.05878754660522,13.72,73.9,4.3,0.028,0.962
2023-01-17 01:00:00,CityA,74.29404698966967,17.35,71.2,1.3,0.148,0.937
2023-01-17 02:00:00,CityA,75.07274769187512,12.5,72.2,3.38,0.131,0.91
2023-01-17 03:00:00,CityA,73.06815128225823,13.25,64.0,2.01,0.109,0.928
2023-01-17 04:00:00,CityA,86.6852217114268,16.49,,1.85,0.05,1.264
2023-01-17 05:00:00,CityA,85.00694524972775,15.3,56.0,3.09,0.044,0.863
2023-01-17 06:00:00,CityA,61.82222762363962,11.06,57.1,1.29,0.021,1.146
2023-01-17 07:00:00,CityA,76.38585395820498,15.07,46.5,2.31,0.033,1.021
2023-01-17 08:00:00,CityA,79.80505551102111,18.95,27.5,4.12,0.033,1.021
2023-01-17 09:00:00,CityA,65.70532949933606,14.42,47.1,2.09,0.065,0.71
2023-01-17 10:00:00,CityA,73.53782983862824,12.5,35.6,3.39,0.023,0.916
2023-01-17 11:00:00,CityA,65.31851641287126,16.42,40.8,2.13,0.181,1.247
2023-01-17 12:00:00,CityA,78.39836139303486,16.36,39.5,0.72,0.055,1.064
2023-01-17 13:00:00,CityA,71.46816783246334,9.88,24.8,1.48,0.036,1.136
2023-01-17 14:00:00,CityA,77.09761570032317,16.33,36.4,0.77,0.039,0.864
2023-01-17 15:00:00,CityA,79.69764313197177,16.16,32.2,1.36,0.232,0.88
2023-01-17 16:00:00,CityA,68.85075188377968,18.48,47.8,2.59,0.124,0.838
2023-01-17 17:00:00,CityA,62.14271198233503,13.86,49.4,2.61,0.004,1.13
2023-01-17 18:00:00,CityA,53.0182046885352,17.1,42.0,2.12,0.072,1.05
2023-01-17 19:00:00,CityA,72.09577157365646,,63.8,3.5,0.062,1.046
2023-01-17 20:00:00,CityA,54.896953453946495,16.33,63.4,3.34,0.022,0.877
2023-01-17 21:00:00,CityA,83.90931685827739,12.56,72.6,3.44,0.083,0.999
2023-01-17 22:00:00,CityA,83.24527870394448,12.82,64.2,3.2,0.049,1.17
2023-01-17 23:00:00,CityA,77.12512591941547,15.91,75.5,1.5,0.17,1.1
2023-01-18 00:00:00,CityA,83.39797994429539,15.01,64.7,3.2,0.02,1.084
2023-01-18 01:00:00,CityA,67.71026644043785,17.77,61.3,2.22,0.2,0.904
2023-01-18 02:00:00,CityA,90.32220056084155,16.39,64.2,3.56,0.029,1.123
2023-01-18 03:00:00,CityA,63.25551352955919,18.87,64.7,1.86,0.034,0.794
2023-01-18 04:00:00,CityA,80.72095873513956,11.96,68.9,1.87,0.007,1.307
2023-01-18 05:00:00,CityA,72.7372215950563,16.86,69.7,1.84,0.04,0.969
2023-01-18 06:00:00,CityA,87.25942529368365,15.32,54.0,3.62,0.022,1.29
2023-01-18 07:00:00,CityA,73.53185089596967,14.01,42.5,1.97,0.032,1.069
2023-01-18 08:00:00,CityA,63.76914278536583,15.07,33.9,2.27,0.134,0.815
2023-01-18 09:00:00,CityA,61.71153860316542,18.4,27.0,0.84,0.031,0.983
2023-01-18 10:00:00,CityA,75.29417811162135,13.16,24.6,2.71,0.093,1.014
2023-01-18 11:00:00,CityA,74.95808203127598,15.37,32.3,1.69,0.098,0.74
2023-01-18 12:00:00,CityA,86.40673311661931,16.62,20.8,3.32,0.038,1.308
2023-01-18 13:00:00,CityA,88.65398354397607,11.93,29.0,2.78,0.089,1.209
2023-01-18 14:00:00,CityA,74.9789375726867,14.54,32.3,,0.06,1.103
2023-01-18 15:00:00,CityA,70.88209880197019,15.99,32.8,2.92,0.112,0.995
2023-01-18 16:00:00,CityA,89.48042349179019,15.45,37.0,2.37,0.03,1.165
2023-01-18 17:00:00,CityA,72.04781159917957,14.02,45.0,2.41,0.095,0.742
2023-01-18 18:00:00,CityA,62.701208926281936,13.99,52.1,2.79,0.134,0.953
2023-01-18 19:00:00,CityA,66.64104140014537,13.26,68.8,2.2,0.093,0.884
2023-01-18 20:00:00,CityA,81.59733744889529,16.0,63.8,2.58,0.022,1.149
2023-01-18 21:00:00,CityA,80.11530485251083,16.36,65.4,4.21,0.007,1.137
2023-01-18 22:00:00,CityA,75.15332756867839,17.15,86.2,1.71,0.226,0.724
2023-01-18 23:00:00,CityA,86.38597461262714,16.28,86.4,1.75,0.029,0.879
2023-01-19 00:00:00,CityA,75.06661116453847,18.99,63.9,1.95,0.059,1.172
2023-01-19 01:00:00,CityA,87.65875295606531,15.01,75.7,2.48,0.011,0.901
2023-01-19 02:00:00,CityA,82.90881586701245,12.49,73.8,2.22,0.007,0.944
2023-01-19 03:00:00,CityA,73.2537042860236,12.92,65.2,2.66,0.116,0.934
2023-01-19 04:00:00,CityA,95.77212022523831,12.83,53.4,5.45,0.044,1.249
2023-01-19 05:00:00,CityA,81.95031916129875,14.07,49.8,3.51,0.245,0.975
2023-01-19 06:00:00,CityA,59.10488860746801,15.17,32.2,2.27,0.081,0.83
2023-01-19 07:00:00,CityA,75.00846148826477,15.03,48.2,3.35,0.182,1.084
2023-01-19 08:00:00,CityA,61.00570020562603,19.11,31.0,,0.02,0.815
2023-01-19 09:00:00,CityA,60.20115340988161,16.49,36.8,4.24,0.018,0.858
2023-01-19 10:00:00,CityA,75.31424507825845,14.57,30.2,4.93,0.028,1.087
2023-01-19 11:00:00,CityA,92.07560695496673,13.81,24.8,1.8,0.322,1.204
2023-01-19 12:00:00,CityA,79.26219385115998,11.83,15.0,4.37,0.121,1.078
2023-01-19 13:00:00,CityA,70.17502753499284,12.41,38.8,2.26,0.1,0.797
2023-01-19 14:00:00,CityA,68.04430641103845,13.15,34.7,1.6,0.118,0.918
2023-01-19 15:00:00,CityA,72.90951515163408,12.43,34.8,2.68,0.071,0.94
2023-01-19 16:00:00,CityA,85.43574266777885,20.24,31.1,3.96,0.029,1.199
2023-01-19 17:00:00,CityA,69.40478341882906,15.26,47.7,2.84,0.066,1.219
2023-01-19 18:00:00,CityA,69.62452801039339,12.36,48.4,1.7,0.049,0.987
2023-01-19 19:00:00,CityA,67.82609845211665,16.88,59.1,2.54,0.007,0.879
2023-01-19 20:00:00,CityA,60.585768709569265,17.4,56.1,0.62,0.025,1.124
2023-01-19 21:00:00,CityA,94.57124938783095,12.06,62.6,1.88,0.062,1.179
2023-01-19 22:00:00,CityA,80.41800063030861,16.3,58.2,2.3,0.163,0.999
2023-01-19 23:00:00,CityA,84.94489044703217,18.03,80.5,2.91,0.139,1.017
2023-01-20 00:00:00,CityA,83.58949339205736,15.82,63.1,3.9,0.019,1.14
2023-01-20 01:00:00,CityA,91.3019138348229,14.76,,2.72,0.142,1.34
2023-01-20 02:00:00,CityA,70.54137090750733,15.38,74.9,1.47,0.064,1.08
2023-01-20 03:00:00,CityA,67.42621379237474,16.87,59.1,,0.028,0.926
2023-01-20 04:00:00,CityA,91.31682590040475,15.03,67.2,1.59,0.173,1.304
2023-01-20 05:00:00,CityA,84.63942859876498,16.19,62.6,1.4,0.031,1.034
2023-01-20 06:00:00,CityA,57.791310086219504,12.65,42.8,3.1,0.025,0.81
2023-01-20 07:00:00,CityA,69.68570641399312,16.24,53.2,3.04,0.151,0.861
2023-01-20 08:00:00,CityA,64.02452240340777,15.52,35.7,1.49,0.003,0.607
2023-01-20 09:00:00,CityA,72.66764721316413,15.98,31.6,,0.11,1.136
2023-01-20 10:00:00,CityA,68.84419265952039,14.34,38.5,2.84,0.029,1.063
2023-01-20 11:00:00,CityA,64.83806708886131,15.25,40.0,1.69,0.164,0.797
2023-01-20 12:00:00,CityA,70.39683915247294,14.92,28.9,2.83,0.038,1.286
2023-01-20 13:00:00,CityA,82.29278484239627,16.38,41.4,3.13,0.004,1.077
2023-01-20 14:00:00,CityA,87.5347631628722,19.02,40.9,2.75,0.087,1.209
2023-01-20 15:00:00,CityA,59.756803433625635,14.02,25.0,1.95,0.091,1.074
2023-01-20 16:00:00,CityA,80.14855417108228,16.25,47.1,1.91,0.061,1.025
2023-01-20 17:00:00,CityA,76.97272758834363,17.34,49.3,2.34,0.018,1.393
2023-01-20 18:00:00,CityA,55.03037290385034,17.02,60.7,1.76,0.101,0.903
2023-01-20 19:00:00,CityA,70.19672465964106,15.75,52.0,4.32,0.11,0.933
2023-01-20 20:00:00,CityA,54.91779017643367,18.11,66.8,2.91,0.324,1.093
2023-01-20 21:00:00,CityA,77.46962952301958,21.12,55.3,2.19,0.085,1.077
2023-01-20 22:00:00,CityA,68.40947851834099,18.51,79.9,2.03,0.003,0.97
2023-01-20 23:00:00,CityA,75.47449677750204,14.7,76.8,2.76,0.214,0.774
2023-01-21 00:00:00,CityA,70.4661048781351,16.26,63.6,3.4,0.589,0.874
2023-01-21 01:00:00,CityA,73.81956569261027,15.15,78.9,2.38,0.006,0.897
2023-01-21 02:00:00,CityA,61.44316228821805,,61.3,2.32,0.031,0.69
2023-01-21 03:00:00,CityA,76.67612783697626,14.07,59.2,3.55,0.036,0.903
2023-01-21 04:00:00,CityA,81.28349979308109,13.46,49.6,2.04,0.024,1.036
2023-01-21 05:00:00,CityA,73.25282670851988,15.66,62.2,2.12,0.017,0.994
2023-01-21 06:00:00,CityA,63.852205966176165,16.15,35.7,2.14,0.087,1.06
2023-01-21 07:00:00,CityA,66.47426187843985,15.04,33.4,3.28,0.067,0.984
2023-01-21 08:00:00,CityA,74.22934572144419,16.83,35.6,2.38,0.061,0.873
2023-01-21 09:00:00,CityA,53.405241881265404,18.28,44.9,3.18,0.198,1.079
2023-01-21 10:00:00,CityA,39.76855194798945,14.44,39.4,2.45,0.135,0.719
2023-01-21 11:00:00,CityA,60.5386433605547,12.06,27.3,3.54,0.196,0.659
2023-01-21 12:00:00,CityA,70.25159823065795,18.13,27.8,2.26,0.303,0.94
2023-01-21 13:00:00,CityA,64.15596052186592,12.49,27.9,5.18,0.103,1.059
2023-01-21 14:00:00,CityA,63.50828469336531,17.95,23.3,2.72,0.02,0.781
2023-01-21 15:00:00,CityA,71.28478252834154,13.57,39.4,2.07,0.034,0.779
2023-01-21 16:00:00,CityA,73.8838310899464,17.44,35.9,1.78,0.081,0.954
2023-01-21 17:00:00,CityA,69.54490771689221,15.94,49.0,1.52,0.025,1.082
2023-01-21 18:00:00,CityA,74.52741931138101,13.32,42.9,3.03,0.139,1.246
2023-01-21 19:00:00,CityA,62.71296735533609,12.63,49.5,2.24,0.067,0.813
2023-01-21 20:00:00,CityA,58.927839310490626,15.58,58.5,0.26,0.143,0.576
2023-01-21 21:00:00,CityA,75.33736917775698,12.57,79.7,1.1,0.772,0.895
2023-01-21 22:00:00,CityA,70.48058610101107,14.23,70.4,2.64,0.095,0.574
2023-01-21 23:00:00,CityA,85.72880646968753,16.77,64.1,2.5,0.004,0.583
2023-01-22 00:00:00,CityA,79.06010040806757,14.43,72.3,2.45,0.027,0.915
2023-01-22 01:00:00,CityA,89.20607286512822,13.21,62.8,1.95,0.048,0.91
2023-01-22 02:00:00,CityA,86.55898887116426,13.93,70.2,1.77,0.113,1.152
2023-01-22 03:00:00,CityA,91.97076165267572,15.23,59.0,2.33,0.002,1.02
2023-01-22 04:00:00,CityA,79.32794432350737,13.56,66.0,2.31,0.326,0.987
2023-01-22 05:00:00,CityA,78.52587356654593,15.39,60.7,1.04,0.113,1.174
2023-01-22 06:00:00,CityA,59.77003532685026,13.22,57.6,3.38,0.462,1.295
2023-01-22 07:00:00,CityA,73.0600493937927,12.44,44.0,1.7,0.03,1.199
2023-01-22 08:00:00,CityA,68.03013078179055,16.28,38.5,2.82,0.016,0.77
2023-01-22 09:00:00,CityA,85.72413428102224,15.97,22.7,2.51,0.064,1.241
2023-01-22 10:00:00,CityA,75.06929765230313,15.93,44.8,1.55,0.051,1.349
2023-01-22 11:00:00,CityA,65.54169501130175,16.19,21.8,3.42,0.021,0.894
2023-01-22 12:00:00,CityA,70.62350615007294,17.45,27.9,2.85,0.076,0.886
2023-01-22 13:00:00,CityA,78.88250580367433,11.3,36.9,0.88,0.057,1.182
2023-01-22 14:00:00,CityA,87.99674579291401,17.53,25.9,3.04,0.172,1.04
2023-01-22 15:00:00,CityA,73.23741513531776,16.62,34.1,3.36,0.04,0.975
2023-01-22 16:00:00,CityA,75.97311234268831,12.74,59.3,4.02,0.003,1.12
2023-01-22 17:00:00,CityA,54.73709004944716,19.16,30.9,3.08,0.279,0.618
2023-01-22 18:00:00,CityA,48.39481054193017,14.17,65.1,3.06,0.029,0.733
2023-01-22 19:00:00,CityA,51.59988388521439,17.06,58.6,2.93,0.065,0.743
2023-01-22 20:00:00,CityA,50.54063487895338,13.83,68.3,0.98,0.184,0.434
2023-01-22 21:00:00,CityA,70.28176421044076,12.4,68.0,2.96,0.049,0.626
2023-01-22 22:00:00,CityA,68.73934721759993,15.38,70.9,1.99,0.065,1.007
2023-01-22 23:00:00,CityA,78.200779712582,14.38,70.6,2.55,0.083,0.931
2023-01-23 00:00:00,CityA,77.59231228470021,13.07,68.3,3.11,0.108,1.031
2023-01-23 01:00:00,CityA,91.70299680890128,13.74,51.8,3.64,0.179,1.085
2023-01-23 02:00:00,CityA,87.82709646566025,12.26,61.6,2.21,0.053,0.843
2023-01-23 03:00:00,CityA,77.50877282076158,17.57,62.8,1.82,0.02,1.063
2023-01-23 04:00:00,CityA,85.00961498264591,14.81,55.8,0.99,0.07,1.064
2023-01-23 05:00:00,CityA,93.1853320551231,14.49,66.1,3.93,0.052,1.04
2023-01-23 06:00:00,CityA,71.97676301768398,13.53,64.5,3.28,0.016,1.111
2023-01-23 07:00:00,CityA,72.40043527520518,17.51,43.0,3.66,0.048,0.963
2023-01-23 08:00:00,CityA,68.65618600910075,14.89,49.8,0.55,0.085,1.029
2023-01-23 09:00:00,CityA,79.4414223572911,14.83,47.9,1.81,0.042,1.208
2023-01-23 10:00:00,CityA,70.11097934916516,14.74,37.3,1.79,0.464,1.171
2023-01-23 11:00:00,CityA,73.06687510320398,14.33,40.9,3.59,0.013,0.741
2023-01-23 12:00:00,CityA,88.39068711228211,15.9,15.0,1.34,0.019,0.943
2023-01-23 13:00:00,CityA,93.87627728006593,14.05,24.0,2.28,0.002,1.21
2023-01-23 14:00:00,CityA,65.91103510444458,14.03,27.8,2.99,0.261,0.928
2023-01-23 15:00:00,CityA,70.17229762825446,14.79,36.5,1.98,0.05,1.015
2023-01-23 16:00:00,CityA,59.033295336622956,14.82,,0.77,0.364,1.299
2023-01-23 17:00:00,CityA,55.802577498375115,15.68,36.7,3.43,0.235,1.169
2023-01-23 18:00:00,CityA,78.63463782671786,14.8,45.2,2.93,0.025,1.094
2023-01-23 19:00:00,CityA,57.15362740353858,13.9,39.3,1.89,0.205,0.419
2023-01-23 20:00:00,CityA,76.7521962547446,12.92,46.9,1.26,0.085,1.022
2023-01-23 21:00:00,CityA,61.262493774468126,16.43,,2.33,0.031,0.769
2023-01-23 22:00:00,CityA,80.66567811758789,14.22,68.6,2.4,0.119,0.917
2023-01-23 23:00:00,CityA,66.39258864451105,12.72,73.5,2.17,0.226,0.8
2023-01-24 00:00:00,CityA,78.53241562331148,12.07,66.0,3.48,0.112,1.103
2023-01-24 01:00:00,CityA,79.5089862391191,17.36,73.2,1.8,0.045,0.761
2023-01-24 02:00:00,CityA,66.95792473973233,16.79,82.0,2.09,0.063,1.142
2023-01-24 03:00:00,CityA,82.37175768502384,18.53,49.5,1.72,0.083,0.926
2023-01-24 04:00:00,CityA,87.82651811300178,15.37,63.4,2.72,0.151,1.256
2023-01-24 05:00:00,CityA,88.62843674385518,13.55,59.9,,0.011,1.18
2023-01-24 06:00:00,CityA,61.78565835615839,17.37,40.6,4.17,0.115,1.305
2023-01-24 07:00:00,CityA,70.80784474596786,18.66,52.2,1.73,0.026,0.79
2023-01-24 08:00:00,CityA,61.84194824972868,17.74,45.6,2.78,0.189,0.802
2023-01-24 09:00:00,CityA,86.91222154738358,10.77,34.2,3.03,0.063,0.786
2023-01-24 10:00:00,CityA,78.72346214233445,12.44,34.2,3.51,0.336,0.749
2023-01-24 11:00:00,CityA,76.66168511549718,18.9,24.5,2.5,0.009,0.666
2023-01-24 12:00:00,CityA,86.15528181784204,14.65,36.2,2.94,0.035,0.853
2023-01-24 13:00:00,CityA,75.3439850189295,15.49,31.6,2.65,0.113,1.074
2023-01-24 14:00:00,CityA,89.73566530487861,13.24,27.0,3.69,0.09,1.287
2023-01-24 15:00:00,CityA,84.1998857441288,12.51,20.1,3.21,0.014,1.046
2023-01-24 16:00:00,CityA,66.82711776793374,14.57,33.0,3.38,0.013,1.144
2023-01-24 17:00:00,CityA,74.62466103229288,13.48,45.0,2.2,0.19,1.016
2023-01-24 18:00:00,CityA,62.56276373510878,13.28,50.2,0.35,0.093,1.175
2023-01-24 19:00:00,CityA,56.25406642470787,13.81,52.9,1.88,0.01,1.284
2023-01-24 20:00:00,CityA,72.33417335808096,17.55,62.7,1.29,0.052,0.785
2023-01-24 21:00:00,CityA,71.47002597256761,17.28,57.8,2.1,0.1,1.043
2023-01-24 22:00:00,CityA,83.09020349787002,17.2,,3.03,0.069,1.072
2023-01-24 23:00:00,CityA,79.12643651766378,17.88,65.6,0.76,0.096,0.928
2023-01-25 00:00:00,CityA,98.47772837522116,14.89,62.1,3.62,0.009,1.464
2023-01-25 01:00:00,CityA,68.53900610951433,19.56,74.6,1.23,0.172,1.0
2023-01-25 02:00:00,CityA,73.03699841681595,12.82,74.0,3.41,0.228,0.691
2023-01-25 03:00:00,CityA,72.62085666801191,17.57,57.7,3.87,0.102,0.727
2023-01-25 04:00:00,CityA,73.92209330263336,16.01,74.4,3.21,0.002,0.951
2023-01-25 05:00:00,CityA,90.00518825626668,14.69,61.3,3.51,0.04,0.807
2023-01-25 06:00:00,CityA,69.728302479486,14.43,62.7,3.18,0.029,0.973
2023-01-25 07:00:00,CityA,56.50549488983839,13.04,44.1,2.84,0.006,1.016
2023-01-25 08:00:00,CityA,66.33257528717392,15.92,32.2,1.35,0.012,0.663
2023-01-25 09:00:00,CityA,69.13021088357644,16.92,48.5,1.38,0.058,0.895
2023-01-25 10:00:00,CityA,53.90364580037158,15.8,33.7,2.42,0.092,0.761
2023-01-25 11:00:00,CityA,70.10656888516712,17.98,24.0,2.14,0.05,1.101
2023-01-25 12:00:00,CityA,75.6279926947794,19.33,39.5,2.71,0.042,1.205
2023-01-25 13:00:00,CityA,57.557050763244646,17.78,31.7,1.71,0.239,0.685
2023-01-25 14:00:00,CityA,79.35492363195702,14.85,32.1,4.47,0.008,0.723
2023-01-25 15:00:00,CityA,78.52068064361623,15.63,35.5,1.67,0.099,1.098
2023-01-25 16:00:00,CityA,64.15022032063932,15.39,39.2,2.94,0.087,0.494
2023-01-25 17:00:00,CityA,59.091269196801385,15.95,55.9,2.42,0.301,0.865
2023-01-25 18:00:00,CityA,66.67186279268421,18.98,43.3,1.95,0.091,0.971
2023-01-25 19:00:00,CityA,74.62609703983574,16.61,,1.05,0.005,1.085
2023-01-25 20:00:00,CityA,81.38990265776062,11.45,68.5,2.75,0.175,1.277
2023-01-25 21:00:00,CityA,92.45542685902032,16.15,52.0,,0.317,1.454
2023-01-25 22:00:00,CityA,93.36291713714608,16.15,57.1,1.21,0.006,1.059
2023-01-25 23:00:00,CityA,72.65482683103473,16.11,57.0,2.63,0.11,0.978
2023-01-26 00:00:00,CityA,77.93654808159671,14.22,66.7,2.02,0.005,0.749
2023-01-26 01:00:00,CityA,73.4079775525988,10.0,50.3,2.16,0.183,1.004
2023-01-26 02:00:00,CityA,90.37674484251536,18.39,82.5,2.66,0.321,1.205
2023-01-26 03:00:00,CityA,79.45137193843341,16.19,60.2,3.32,0.008,0.982
2023-01-26 04:00:00,CityA,73.48246763238731,15.1,51.5,1.78,0.456,0.743
2023-01-26 05:00:00,CityA,96.51694408232595,15.26,52.5,1.49,0.081,1.231
2023-01-26 06:00:00,CityA,75.66561053835406,14.4,29.2,2.14,0.041,0.987
2023-01-26 07:00:00,CityA,69.50926798957059,16.01,37.5,3.63,0.05,0.935
2023-01-26 08:00:00,CityA,72.31568444369213,15.99,35.7,3.01,0.064,1.387
2023-01-26 09:00:00,CityA,58.909115314414194,12.38,39.9,2.15,0.178,0.9
2023-01-26 10:00:00,CityA,67.4345219985096,15.65,32.2,,0.041,0.893
2023-01-26 11:00:00,CityA,69.46529194739988,18.2,40.3,2.78,0.163,0.841
2023-01-26 12:00:00,CityA,62.619149497112396,17.56,12.3,3.0,0.566,0.501
2023-01-26 13:00:00,CityA,65.73178420400399,13.34,22.7,2.22,0.017,0.884
2023-01-26 14:00:00,CityA,56.88502557075533,14.6,49.2,0.67,0.09,0.79
2023-01-26 15:00:00,CityA,64.24659934399108,15.53,56.4,1.14,0.084,1.136
2023-01-26 16:00:00,CityA,83.16365833402358,,38.7,2.83,0.03,1.29
2023-01-26 17:00:00,CityA,63.61019566413538,18.56,50.1,3.33,0.094,0.778
2023-01-26 18:00:00,CityA,82.72384252450969,13.94,37.5,2.85,0.034,1.502
2023-01-26 19:00:00,CityA,72.05412414844977,14.54,63.1,1.59,0.002,1.128
2023-01-26 20:00:00,CityA,72.02337192845961,14.77,49.6,2.73,0.08,0.849
